element,fixture,round,was_home,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,total_points,expected_goals,expected_assists,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,team,opponent,gw
491,28,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,19,3
492,1,1,False,20,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.29,1,0,1,0,7,1,1
492,13,2,True,90,1,0,0,0,1,0,0,0,0,0,0,0,6,2,0.93,0.03,0.72,3,1,2,0,7,11,2
492,26,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,15,3
493,6,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0,0,0,0,18,13,1
493,14,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,14,2
493,28,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,19,3
494,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
494,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
494,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
495,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
495,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
495,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
496,2,1,False,90,1,0,0,0,3,0,0,0,0,0,5,0,15,2,0.0,0.0,3.87,0,4,12,0,19,4,1
496,15,2,True,90,1,0,0,0,2,0,0,0,0,0,0,0,4,1,0.0,0.0,0.72,0,0,6,0,19,17,2
496,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
497,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
497,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
497,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
498,2,1,False,90,1,0,0,0,3,0,0,0,0,0,0,0,10,3,0.0,0.02,3.87,16,11,2,5,19,4,1
498,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
498,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
499,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
499,15,2,True,90,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0.33,0.1,0.72,4,3,2,1,19,17,2
499,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
5,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,7,1
5,20,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,2,2
5,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
50,7,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,5,1
50,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
50,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
500,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
500,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
500,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
501,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
501,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
501,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
502,2,1,False,90,1,0,0,0,3,0,0,0,0,0,0,0,13,3,0.0,0.06,3.87,11,9,3,2,19,4,1
502,15,2,True,67,1,0,0,0,1,0,0,0,0,0,0,0,7,2,0.06,0.02,0.48,3,2,1,1,19,17,2
502,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
503,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
503,15,2,True,90,1,0,0,0,2,0,0,0,1,0,0,0,5,0,0.0,0.02,0.72,8,7,4,1,19,17,2
503,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
504,7,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,19,6,0.13,0.03,0.29,4,4,2,0,5,2,1
504,16,2,False,90,1,0,0,0,4,0,0,0,0,0,0,0,-2,0,0.03,0.02,2.93,8,7,3,1,5,6,2
504,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
505,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
505,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
505,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
506,2,1,False,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.02,0.44,0,0,2,0,19,4,1
506,15,2,True,22,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.0,0.19,0.24,1,0,1,1,19,17,2
506,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
507,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
507,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
507,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
508,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
508,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
508,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
509,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
509,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
509,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
51,7,1,False,90,1,0,0,0,4,0,0,0,0,0,0,0,12,2,0.0,0.0,3.77,5,0,2,3,2,5,1
51,20,2,True,70,1,0,0,0,1,0,0,0,0,0,0,0,5,2,0.0,0.01,1.01,6,0,4,2,2,1,2
51,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
510,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
510,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
510,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
511,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
511,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
511,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
512,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
512,15,2,True,22,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.04,0.01,0.24,2,0,2,0,19,17,2
512,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
513,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
513,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
513,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
514,2,1,False,90,1,0,0,0,3,0,0,0,0,0,0,0,17,2,0.06,0.06,3.87,8,1,7,0,19,4,1
514,15,2,True,67,1,0,0,0,1,0,0,0,0,0,0,0,10,2,0.14,0.03,0.48,3,0,2,1,19,17,2
514,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
515,2,1,False,22,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.01,0.85,2,1,1,0,19,4,1
515,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
515,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
516,2,1,False,45,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0.0,0.01,2.18,5,0,2,3,19,4,1
516,15,2,True,90,1,0,0,0,2,0,0,0,0,0,0,0,17,2,0.0,0.02,0.72,11,3,6,2,19,17,2
516,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
517,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
517,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
517,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
518,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
518,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
518,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
519,2,1,False,45,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0.02,0.06,1.7,3,0,2,1,19,4,1
519,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
519,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
52,7,1,False,8,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.14,3,1,1,1,2,5,1
52,20,2,True,19,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,0.02,2,0,1,1,2,1,2
52,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
520,2,1,False,45,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0.0,0.01,1.7,8,0,7,1,19,4,1
520,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
520,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
521,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
521,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
521,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
522,2,1,False,85,1,0,0,0,3,0,0,0,0,0,0,0,15,2,0.0,0.01,3.43,5,2,2,1,19,4,1
522,15,2,True,67,1,0,0,0,1,0,0,0,0,0,0,0,9,2,0.0,0.0,0.48,6,3,3,0,19,17,2
522,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
523,2,1,False,67,1,0,0,0,3,0,0,0,0,0,0,0,10,2,0.38,0.02,3.02,2,0,1,1,19,4,1
523,15,2,True,22,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.02,0.0,0.24,1,0,1,0,19,17,2
523,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
524,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
524,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
524,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
525,2,1,False,45,0,0,0,0,1,0,0,0,0,0,0,0,16,1,0.0,0.06,2.18,2,0,1,1,19,4,1
525,15,2,True,90,1,0,0,0,2,0,0,0,0,0,0,0,18,2,0.01,0.17,0.72,8,0,5,3,19,17,2
525,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
526,2,1,False,22,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.07,0.0,0.85,0,0,0,0,19,4,1
526,15,2,True,15,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.2,0.0,0.0,0,0,0,0,19,17,2
526,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
527,2,1,False,67,1,0,0,0,3,0,0,0,0,0,0,0,6,2,0.0,0.0,3.02,1,1,0,0,19,4,1
527,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
527,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
528,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
528,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
528,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
529,5,1,False,90,1,0,0,0,2,0,0,0,0,0,1,0,7,1,0.0,0.0,1.8,0,1,8,0,20,12,1
529,19,2,True,90,1,0,0,1,0,0,0,0,0,0,0,0,22,6,0.0,0.0,0.95,0,2,7,0,20,10,2
529,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
53,7,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,5,1
53,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
53,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
530,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
530,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
530,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
531,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
531,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
531,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
532,5,1,False,90,1,0,0,0,2,0,0,0,1,0,0,0,4,0,0.0,0.01,1.8,9,7,0,2,20,12,1
532,19,2,True,90,1,0,0,1,0,0,0,0,0,0,0,0,27,8,0.03,0.0,0.95,10,9,1,1,20,10,2
532,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
533,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
533,19,2,True,90,1,0,0,1,0,0,0,0,0,0,0,1,28,9,0.0,0.01,0.95,19,17,4,2,20,10,2
533,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
534,5,1,False,79,1,0,0,0,1,0,0,0,0,0,0,0,14,2,0.04,0.27,1.69,4,1,6,3,20,12,1
534,19,2,True,90,1,0,0,1,0,0,0,0,0,0,0,0,24,6,0.0,0.01,0.95,6,2,4,4,20,10,2
534,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
535,5,1,False,23,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.0,0.01,0.1,0,0,2,0,20,12,1
535,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
535,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
536,5,1,False,90,1,0,0,0,2,0,0,0,0,0,0,0,9,1,0.0,0.29,1.8,8,5,5,3,20,12,1
536,19,2,True,90,1,0,0,1,0,0,0,0,0,0,0,0,26,6,0.0,0.01,0.95,7,6,3,1,20,10,2
536,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
537,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
537,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
537,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
538,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
538,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
538,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
539,5,1,False,66,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0.01,0.01,1.69,5,4,4,1,20,12,1
539,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
539,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
54,7,1,False,39,1,0,0,0,4,0,0,0,0,1,0,0,-2,-2,0.0,0.01,2.58,7,1,2,4,2,5,1
54,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
54,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
540,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
540,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
540,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
541,5,1,False,90,1,0,0,0,2,0,0,0,0,0,0,0,5,1,0.08,0.08,1.8,4,2,3,2,20,12,1
541,19,2,True,90,1,0,0,1,0,0,0,0,0,0,0,0,27,6,0.02,0.05,0.95,8,8,5,0,20,10,2
541,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
542,5,1,False,79,1,0,0,0,1,0,0,0,0,0,0,0,13,2,0.0,0.03,1.69,2,0,1,1,20,12,1
542,19,2,True,89,1,0,0,1,0,0,0,0,0,0,0,0,13,3,0.37,0.17,0.86,6,1,4,1,20,10,2
542,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
543,5,1,False,10,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.03,0.0,0.1,0,0,0,0,20,12,1
543,19,2,True,18,0,0,1,0,0,0,0,0,0,0,0,0,15,4,0.0,0.16,0.02,0,0,0,0,20,10,2
543,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
544,5,1,False,90,1,0,1,0,2,0,0,0,0,0,0,2,31,9,0.0,0.09,1.8,13,2,8,3,20,12,1
544,19,2,True,90,1,0,0,1,0,0,0,0,0,0,0,3,29,6,0.0,0.36,0.95,7,1,6,0,20,10,2
544,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
545,5,1,False,90,1,0,0,0,2,0,0,0,0,0,0,0,18,2,0.06,0.03,1.8,2,0,2,0,20,12,1
545,19,2,True,90,1,0,0,1,0,0,0,0,0,0,0,0,21,3,0.02,0.02,0.95,11,6,2,3,20,10,2
545,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
546,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
546,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
546,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
547,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
547,19,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.17,0.0,0.09,1,1,0,0,20,10,2
547,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
548,5,1,False,10,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.0,0.0,0.1,1,0,1,0,20,12,1
548,19,2,True,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.34,0,0,0,0,20,10,2
548,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
549,5,1,False,31,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0.14,2,0,2,0,20,12,1
549,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
549,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
55,7,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,5,1
55,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
55,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
550,5,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,1
550,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
550,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
551,5,1,False,58,1,1,0,0,1,0,0,0,1,0,0,0,23,5,0.15,0.01,1.66,7,1,5,1,20,12,1
551,19,2,True,64,1,0,0,1,0,0,0,0,0,0,0,0,13,3,0.0,0.04,0.58,5,0,4,1,20,10,2
551,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
552,5,1,False,66,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0.3,0.0,1.69,0,0,0,0,20,12,1
552,19,2,True,63,1,0,0,1,0,0,0,0,0,0,0,0,5,2,0.03,0.0,0.58,4,1,3,0,20,10,2
552,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
553,5,1,False,23,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0,0,0,0,20,12,1
553,19,2,True,26,0,1,0,0,0,0,0,0,0,0,0,3,29,8,1.39,0.0,0.37,0,0,0,0,20,10,2
553,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
554,5,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,20,1
554,18,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,16,2
554,21,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,14,3
555,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,9,1
555,11,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,15,2
555,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
556,4,1,True,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.07,0,0,1,0,11,16,1
556,13,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,7,2
